synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination,nearest_marta_station,distance_to_marta_miles,marta_access_tier,marta_inbound_days_supported,marta_outbound_days_supported,marta_round_trip_days_supported,marta_schedule_support_percent,marta_schedule_status,final_mile_validation_required,marta_candidate
SYN-00102,30349,"Fulton County, GA",1863,5.502,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,thu|mon|tue|sun,4,07:00,11:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,false,true
SYN-00103,30349,"Fulton County, GA",1863,4.058,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,21:45,05:45,true,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00104,30349,"Fulton County, GA",1863,1.288,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,Delta G.O.,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00105,30349,"Fulton County, GA",1863,7.031,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:30,17:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00106,30349,"Fulton County, GA",1863,9.735,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,08:45,16:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00107,30349,"Fulton County, GA",1863,5.634,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:00,12:00,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,0,5,0,0.0,none,true,false
SYN-00108,30349,"Fulton County, GA",1863,2.423,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:15,14:15,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,3,5,3,60.0,partial,true,false
SYN-00109,30349,"Fulton County, GA",1863,0.026,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,sat|sun|mon|tue|wed,8,10:00,18:00,false,Other Airport Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00110,30349,"Fulton County, GA",1863,1.457,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,sat|sun|mon|tue|wed,8,18:45,02:45,true,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,true,false
SYN-00111,30349,"Fulton County, GA",1863,3.203,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:30,12:30,false,Delta G.O.,AIRPORT STATION,4.64,short_drive,0,5,0,0.0,none,true,false
SYN-00112,30349,"Fulton County, GA",1863,1.018,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,07:30,17:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,false,true
SYN-00113,30349,"Fulton County, GA",1863,4.854,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,12:45,20:45,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00114,30349,"Fulton County, GA",1863,7.230,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:45,15:45,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00115,30349,"Fulton County, GA",1863,5.464,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,05:30,13:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,3,5,3,60.0,partial,false,false
SYN-00116,30349,"Fulton County, GA",1863,6.577,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:00,02:00,true,Other Airport Area,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,true,false
SYN-00117,30349,"Fulton County, GA",1863,3.759,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00118,30349,"Fulton County, GA",1863,2.300,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00119,30349,"Fulton County, GA",1863,3.161,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,14:30,22:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00120,30349,"Fulton County, GA",1863,7.987,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,tue|wed|thu|fri|sat,8,16:15,00:15,true,Rental Car Center,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00121,30349,"Fulton County, GA",1863,0.380,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,Rental Car Center,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00122,30349,"Fulton County, GA",1863,5.114,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00123,30349,"Fulton County, GA",1863,7.833,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,16:15,00:15,true,Other Airport Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00124,30349,"Fulton County, GA",1863,7.119,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,20:15,04:15,true,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,3,3,60.0,partial,false,false
SYN-00125,30349,"Fulton County, GA",1863,8.980,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,03:45,11:45,false,South Cargo Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00126,30349,"Fulton County, GA",1863,3.742,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,23:00,07:00,true,Rental Car Center,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00127,30349,"Fulton County, GA",1863,3.700,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,07:15,15:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00128,30349,"Fulton County, GA",1863,0.253,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,Other Airport Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00129,30349,"Fulton County, GA",1863,6.528,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,06:30,14:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00130,30349,"Fulton County, GA",1863,5.258,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,10:00,18:00,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00131,30349,"Fulton County, GA",1863,9.212,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,12:00,20:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00132,30349,"Fulton County, GA",1863,6.619,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,14:00,22:00,false,Other Airport Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00133,30349,"Fulton County, GA",1863,3.449,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,early_am,tue|sat,5,05:45,10:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,1,2,1,50.0,partial,false,false
SYN-00134,30349,"Fulton County, GA",1863,7.835,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:00,19:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00135,30349,"Fulton County, GA",1863,5.314,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:30,12:30,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,0,5,0,0.0,none,true,false
SYN-00136,30349,"Fulton County, GA",1863,4.755,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00137,30349,"Fulton County, GA",1863,3.027,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,18:00,02:00,true,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,false,false
SYN-00138,30349,"Fulton County, GA",1863,4.377,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00139,30349,"Fulton County, GA",1863,3.575,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00140,30349,"Fulton County, GA",1863,3.552,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:00,17:00,false,International Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00141,30349,"Fulton County, GA",1863,9.246,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,18:15,02:15,true,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,true,false
SYN-00142,30349,"Fulton County, GA",1863,9.032,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:30,17:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00143,30349,"Fulton County, GA",1863,9.699,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,wed|thu|fri|sat,10,19:45,05:45,true,Delta TechOps,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,true,true
SYN-00144,30349,"Fulton County, GA",1863,2.188,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00145,30349,"Fulton County, GA",1863,7.606,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:15,03:15,true,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,false,false
SYN-00146,30349,"Fulton County, GA",1863,3.026,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,08:45,18:45,false,South Cargo Area,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,true,true
SYN-00147,30349,"Fulton County, GA",1863,3.650,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,03:30,13:30,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,2,4,2,50.0,partial,true,false
SYN-00148,30349,"Fulton County, GA",1863,2.378,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:00,02:00,true,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,false,false
SYN-00149,30349,"Fulton County, GA",1863,9.750,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:15,13:15,false,Other Airport Area,AIRPORT STATION,4.64,short_drive,3,5,3,60.0,partial,true,false
SYN-00150,30349,"Fulton County, GA",1863,7.910,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,wed|thu|fri|sat,10,13:15,23:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,false,true
SYN-00151,30349,"Fulton County, GA",1863,6.125,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,06:30,14:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00152,30349,"Fulton County, GA",1863,4.843,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:00,12:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,0,5,0,0.0,none,false,false
SYN-00153,30349,"Fulton County, GA",1863,2.863,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:00,14:00,false,International Terminal,AIRPORT STATION,4.64,short_drive,4,5,4,80.0,partial,true,false
SYN-00154,30349,"Fulton County, GA",1863,9.802,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,05:00,15:00,false,International Terminal,AIRPORT STATION,4.64,short_drive,0,4,0,0.0,none,true,false
SYN-00155,30349,"Fulton County, GA",1863,6.769,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:15,19:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00156,30349,"Fulton County, GA",1863,0.745,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:00,16:00,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00157,30349,"Fulton County, GA",1863,5.140,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:45,22:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00158,30349,"Fulton County, GA",1863,2.026,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:00,20:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00159,30349,"Fulton County, GA",1863,0.529,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:30,12:30,false,International Terminal,AIRPORT STATION,4.64,short_drive,0,5,0,0.0,none,true,false
SYN-00160,30349,"Fulton County, GA",1863,2.975,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sat|tue|fri|sun,5,10:30,15:30,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,true,true
SYN-00161,30349,"Fulton County, GA",1863,8.954,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,wed|tue|thu|sun,5,17:30,22:30,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,false,true
SYN-00162,30349,"Fulton County, GA",1863,6.864,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:00,15:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00163,30349,"Fulton County, GA",1863,2.747,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:00,18:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00164,30349,"Fulton County, GA",1863,5.303,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:30,14:30,false,South Cargo Area,AIRPORT STATION,4.64,short_drive,3,5,3,60.0,partial,true,false
SYN-00165,30349,"Fulton County, GA",1863,1.109,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,0,0,0.0,none,true,false
SYN-00166,30349,"Fulton County, GA",1863,7.560,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,12:00,20:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00167,30349,"Fulton County, GA",1863,4.131,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:15,18:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00168,30349,"Fulton County, GA",1863,0.126,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:45,16:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00169,30349,"Fulton County, GA",1863,0.347,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,International Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00170,30349,"Fulton County, GA",1863,5.933,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:15,04:15,true,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,4,4,80.0,partial,true,false
SYN-00171,30349,"Fulton County, GA",1863,7.123,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:45,23:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00172,30349,"Fulton County, GA",1863,5.432,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00173,30349,"Fulton County, GA",1863,3.659,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,07:15,15:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00174,30349,"Fulton County, GA",1863,9.456,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00175,30349,"Fulton County, GA",1863,9.084,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,sat|sun|mon|tue|wed,8,15:30,23:30,false,Other Airport Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00176,30349,"Fulton County, GA",1863,0.043,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,10:00,20:00,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,false,true
SYN-00177,30349,"Fulton County, GA",1863,9.292,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,0,5,0,0.0,none,true,false
SYN-00178,30349,"Fulton County, GA",1863,8.603,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:30,15:30,false,Delta G.O.,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00179,30349,"Fulton County, GA",1863,4.564,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:30,03:30,true,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,4,4,80.0,partial,false,false
SYN-00180,30349,"Fulton County, GA",1863,2.987,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:15,17:15,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00181,30349,"Fulton County, GA",1863,6.082,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,06:15,14:15,false,Domestic Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,false,true
SYN-00182,30349,"Fulton County, GA",1863,9.247,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,North Cargo Area,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00183,30349,"Fulton County, GA",1863,8.092,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,sat|mon|wed,5,15:15,20:15,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,3,3,3,100.0,full,true,true
SYN-00184,30349,"Fulton County, GA",1863,9.166,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,10:15,20:15,false,Delta TechOps,AIRPORT STATION,4.64,short_drive,4,4,4,100.0,full,true,true
SYN-00185,30349,"Fulton County, GA",1863,4.291,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,International Terminal,AIRPORT STATION,4.64,short_drive,5,5,5,100.0,full,true,true
SYN-00186,30349,"Fulton County, GA",1863,7.142,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,South Cargo Area,AIRPORT STATION,4.64,short_drive,4,5,4,80.0,partial,true,false
SYN-00187,30265,"Coweta County, GA",1476,4.098,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,16:30,00:30,true,Delta TechOps,AIRPORT STATION,21.71,outside_rail_catchment,5,5,5,100.0,full,true,false
SYN-00188,30265,"Coweta County, GA",1476,9.466,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,09:15,19:15,false,Domestic Terminal,AIRPORT STATION,21.71,outside_rail_catchment,4,4,4,100.0,full,false,false
SYN-00189,30265,"Coweta County, GA",1476,3.443,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:00,04:00,true,Domestic Terminal,AIRPORT STATION,21.71,outside_rail_catchment,5,4,4,80.0,partial,false,false
SYN-00190,30265,"Coweta County, GA",1476,9.218,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Domestic Terminal,AIRPORT STATION,21.71,outside_rail_catchment,5,0,0,0.0,none,false,false
SYN-00191,30265,"Coweta County, GA",1476,3.285,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,North Cargo Area,AIRPORT STATION,21.71,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-00192,30265,"Coweta County, GA",1476,9.864,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:00,17:00,false,Delta TechOps,AIRPORT STATION,21.71,outside_rail_catchment,4,4,4,100.0,full,true,false
SYN-00193,30265,"Coweta County, GA",1476,8.632,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:45,12:45,false,International Terminal,AIRPORT STATION,21.71,outside_rail_catchment,0,5,0,0.0,none,true,false
SYN-00194,30265,"Coweta County, GA",1476,2.742,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Domestic Terminal,AIRPORT STATION,21.71,outside_rail_catchment,0,5,0,0.0,none,false,false
