synthetic_id,home_zcta,home_county,source_atl_workers,adoption_percentile,synthetic_generation_version,schedule_model_version,destination_model_version,schedule_type,shift_family,work_days,shift_hours,shift_start_time,shift_end_time,crosses_midnight,airport_destination
SYN-00140,30349,"Fulton County, GA",1863,3.552,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:00,17:00,false,International Terminal
SYN-00141,30349,"Fulton County, GA",1863,9.246,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,18:15,02:15,true,Delta TechOps
SYN-00142,30349,"Fulton County, GA",1863,9.032,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,09:30,17:30,false,Domestic Terminal
SYN-00143,30349,"Fulton County, GA",1863,9.699,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,overnight,wed|thu|fri|sat,10,19:45,05:45,true,Delta TechOps
SYN-00144,30349,"Fulton County, GA",1863,2.188,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Domestic Terminal
SYN-00145,30349,"Fulton County, GA",1863,7.606,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:15,03:15,true,Domestic Terminal
SYN-00146,30349,"Fulton County, GA",1863,3.026,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,08:45,18:45,false,South Cargo Area
SYN-00147,30349,"Fulton County, GA",1863,3.650,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,fri|sat|sun|mon,10,03:30,13:30,false,Delta TechOps
SYN-00148,30349,"Fulton County, GA",1863,2.378,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:00,02:00,true,Domestic Terminal
SYN-00149,30349,"Fulton County, GA",1863,9.750,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,05:15,13:15,false,Other Airport Area
SYN-00150,30349,"Fulton County, GA",1863,7.910,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,wed|thu|fri|sat,10,13:15,23:15,false,Domestic Terminal
SYN-00151,30349,"Fulton County, GA",1863,6.125,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,06:30,14:30,false,Domestic Terminal
SYN-00152,30349,"Fulton County, GA",1863,4.843,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,04:00,12:00,false,Domestic Terminal
SYN-00153,30349,"Fulton County, GA",1863,2.863,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,tue|wed|thu|fri|sat,8,06:00,14:00,false,International Terminal
SYN-00154,30349,"Fulton County, GA",1863,9.802,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,05:00,15:00,false,International Terminal
SYN-00155,30349,"Fulton County, GA",1863,6.769,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:15,19:15,false,Domestic Terminal
SYN-00156,30349,"Fulton County, GA",1863,0.745,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:00,16:00,false,Delta TechOps
SYN-00157,30349,"Fulton County, GA",1863,5.140,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,14:45,22:45,false,Domestic Terminal
SYN-00158,30349,"Fulton County, GA",1863,2.026,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:00,20:00,false,Domestic Terminal
SYN-00159,30349,"Fulton County, GA",1863,0.529,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:30,12:30,false,International Terminal
SYN-00160,30349,"Fulton County, GA",1863,2.975,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,midday,sat|tue|fri|sun,5,10:30,15:30,false,North Cargo Area
SYN-00161,30349,"Fulton County, GA",1863,8.954,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,wed|tue|thu|sun,5,17:30,22:30,false,Domestic Terminal
SYN-00162,30349,"Fulton County, GA",1863,6.864,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,07:00,15:00,false,Domestic Terminal
SYN-00163,30349,"Fulton County, GA",1863,2.747,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,10:00,18:00,false,Domestic Terminal
SYN-00164,30349,"Fulton County, GA",1863,5.303,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,06:30,14:30,false,South Cargo Area
SYN-00165,30349,"Fulton County, GA",1863,1.109,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Delta TechOps
SYN-00166,30349,"Fulton County, GA",1863,7.560,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,12:00,20:00,false,Domestic Terminal
SYN-00167,30349,"Fulton County, GA",1863,4.131,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:15,18:15,false,Domestic Terminal
SYN-00168,30349,"Fulton County, GA",1863,0.126,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:45,16:45,false,Domestic Terminal
SYN-00169,30349,"Fulton County, GA",1863,0.347,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:30,13:30,false,International Terminal
SYN-00170,30349,"Fulton County, GA",1863,5.933,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:15,04:15,true,Delta TechOps
SYN-00171,30349,"Fulton County, GA",1863,7.123,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,15:45,23:45,false,Domestic Terminal
SYN-00172,30349,"Fulton County, GA",1863,5.432,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:45,19:45,false,Domestic Terminal
SYN-00173,30349,"Fulton County, GA",1863,3.659,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,07:15,15:15,false,Domestic Terminal
SYN-00174,30349,"Fulton County, GA",1863,9.456,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:00,17:00,false,North Cargo Area
SYN-00175,30349,"Fulton County, GA",1863,9.084,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,sat|sun|mon|tue|wed,8,15:30,23:30,false,Other Airport Area
SYN-00176,30349,"Fulton County, GA",1863,0.043,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,10:00,20:00,false,Domestic Terminal
SYN-00177,30349,"Fulton County, GA",1863,9.292,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:00,12:00,false,Delta TechOps
SYN-00178,30349,"Fulton County, GA",1863,8.603,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,07:30,15:30,false,Delta G.O.
SYN-00179,30349,"Fulton County, GA",1863,4.564,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,19:30,03:30,true,Domestic Terminal
SYN-00180,30349,"Fulton County, GA",1863,2.987,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,09:15,17:15,false,Delta TechOps
SYN-00181,30349,"Fulton County, GA",1863,6.082,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,06:15,14:15,false,Domestic Terminal
SYN-00182,30349,"Fulton County, GA",1863,9.247,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,06:30,14:30,false,North Cargo Area
SYN-00183,30349,"Fulton County, GA",1863,8.092,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,sat|mon|wed,5,15:15,20:15,false,Delta TechOps
SYN-00184,30349,"Fulton County, GA",1863,9.166,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,10:15,20:15,false,Delta TechOps
SYN-00185,30349,"Fulton County, GA",1863,4.291,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:15,13:15,false,International Terminal
SYN-00186,30349,"Fulton County, GA",1863,7.142,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,South Cargo Area
SYN-00187,30265,"Coweta County, GA",1476,4.098,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,16:30,00:30,true,Delta TechOps
SYN-00188,30265,"Coweta County, GA",1476,9.466,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,sat|sun|mon|tue,10,09:15,19:15,false,Domestic Terminal
SYN-00189,30265,"Coweta County, GA",1476,3.443,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,20:00,04:00,true,Domestic Terminal
SYN-00190,30265,"Coweta County, GA",1476,9.218,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:45,02:45,true,Domestic Terminal
SYN-00191,30265,"Coweta County, GA",1476,3.285,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,05:00,13:00,false,North Cargo Area
SYN-00192,30265,"Coweta County, GA",1476,9.864,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,07:00,17:00,false,Delta TechOps
SYN-00193,30265,"Coweta County, GA",1476,8.632,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,04:45,12:45,false,International Terminal
SYN-00194,30265,"Coweta County, GA",1476,2.742,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Domestic Terminal
SYN-00195,30265,"Coweta County, GA",1476,9.282,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,22:30,06:30,true,International Terminal
SYN-00196,30265,"Coweta County, GA",1476,5.455,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,20:00,04:00,true,International Terminal
SYN-00197,30265,"Coweta County, GA",1476,7.393,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:30,20:30,false,Delta TechOps
SYN-00198,30265,"Coweta County, GA",1476,1.121,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Domestic Terminal
SYN-00199,30265,"Coweta County, GA",1476,5.797,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,15:45,23:45,false,Delta TechOps
SYN-00200,30265,"Coweta County, GA",1476,7.384,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,18:15,02:15,true,Domestic Terminal
SYN-00201,30265,"Coweta County, GA",1476,8.325,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,13:00,21:00,false,Domestic Terminal
SYN-00202,30265,"Coweta County, GA",1476,1.627,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:45,15:45,false,Delta G.O.
SYN-00203,30265,"Coweta County, GA",1476,7.491,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,08:15,16:15,false,Delta TechOps
SYN-00204,30265,"Coweta County, GA",1476,6.829,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,fri|sat|sun|mon|tue,8,11:00,19:00,false,Domestic Terminal
SYN-00205,30265,"Coweta County, GA",1476,4.647,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,09:45,17:45,false,Domestic Terminal
SYN-00206,30265,"Coweta County, GA",1476,0.233,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,03:30,11:30,false,Domestic Terminal
SYN-00207,30265,"Coweta County, GA",1476,3.401,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,13:30,21:30,false,International Terminal
SYN-00208,30265,"Coweta County, GA",1476,2.467,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,thu|fri|sat|sun|mon,8,08:00,16:00,false,International Terminal
SYN-00209,30265,"Coweta County, GA",1476,2.733,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,08:00,16:00,false,International Terminal
SYN-00210,30265,"Coweta County, GA",1476,2.610,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,sat|sun|mon|tue,10,10:15,20:15,false,International Terminal
SYN-00211,30265,"Coweta County, GA",1476,0.583,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,sat|sun|mon|tue|wed,8,04:45,12:45,false,Domestic Terminal
SYN-00212,30265,"Coweta County, GA",1476,0.682,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,22:15,06:15,true,Delta G.O.
SYN-00213,30265,"Coweta County, GA",1476,8.474,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,11:15,19:15,false,International Terminal
SYN-00214,30265,"Coweta County, GA",1476,8.716,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,sat|sun|mon|tue|wed,8,15:45,23:45,false,Other Airport Area
SYN-00215,30265,"Coweta County, GA",1476,3.233,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,wed|thu|fri|sat|sun,8,10:30,18:30,false,Delta TechOps
SYN-00216,30265,"Coweta County, GA",1476,4.071,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,fri|sat|sun|mon|tue,8,08:45,16:45,false,Delta TechOps
SYN-00217,30265,"Coweta County, GA",1476,5.886,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:30,17:30,false,Domestic Terminal
SYN-00218,30265,"Coweta County, GA",1476,2.673,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,19:45,03:45,true,Domestic Terminal
SYN-00219,30265,"Coweta County, GA",1476,4.257,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:15,20:15,false,Other Airport Area
SYN-00220,30265,"Coweta County, GA",1476,3.292,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Domestic Terminal
SYN-00221,30265,"Coweta County, GA",1476,4.410,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,sun|sat,5,09:00,14:00,false,International Terminal
SYN-00222,30265,"Coweta County, GA",1476,4.628,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:00,12:00,false,Delta TechOps
SYN-00223,30265,"Coweta County, GA",1476,5.872,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,05:00,15:00,false,Delta TechOps
SYN-00224,30265,"Coweta County, GA",1476,8.660,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,08:00,16:00,false,North Cargo Area
SYN-00225,30265,"Coweta County, GA",1476,8.916,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:30,15:30,false,Domestic Terminal
SYN-00226,30265,"Coweta County, GA",1476,9.595,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,wed|thu|fri|sat|sun,8,22:45,06:45,true,South Cargo Area
SYN-00227,30265,"Coweta County, GA",1476,0.958,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,fri|sat|sun|mon,10,07:30,17:30,false,Domestic Terminal
SYN-00228,30265,"Coweta County, GA",1476,1.610,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,thu|fri|sat|sun,10,13:30,23:30,false,Other Airport Area
SYN-00229,30265,"Coweta County, GA",1476,5.445,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,17:30,01:30,true,North Cargo Area
SYN-00230,30265,"Coweta County, GA",1476,9.726,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,fri|sat|sun|mon|tue,8,20:15,04:15,true,Domestic Terminal
SYN-00231,30265,"Coweta County, GA",1476,0.649,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:00,12:00,false,Delta TechOps
SYN-00232,30265,"Coweta County, GA",1476,3.392,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,thu|fri|sat|sun|mon,8,21:00,05:00,true,International Terminal
SYN-00233,30265,"Coweta County, GA",1476,9.813,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,03:45,11:45,false,Domestic Terminal
SYN-00234,30265,"Coweta County, GA",1476,7.229,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,06:00,14:00,false,Other Airport Area
SYN-00235,30265,"Coweta County, GA",1476,0.298,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,thu|fri|sat|sun|mon,8,17:30,01:30,true,International Terminal
SYN-00236,30265,"Coweta County, GA",1476,5.996,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,03:30,11:30,false,South Cargo Area
SYN-00237,30265,"Coweta County, GA",1476,2.497,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,wed|thu|fri|sat|sun,8,04:00,12:00,false,Delta TechOps
SYN-00238,30265,"Coweta County, GA",1476,5.427,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,09:45,17:45,false,Rental Car Center
SYN-00239,30265,"Coweta County, GA",1476,2.524,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,12:45,20:45,false,Domestic Terminal
SYN-00240,30265,"Coweta County, GA",1476,0.052,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,tue|wed|thu|fri,10,12:45,22:45,false,Domestic Terminal
SYN-00241,30265,"Coweta County, GA",1476,2.383,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,mon|tue|wed|thu|fri,8,16:15,00:15,true,International Terminal
SYN-00242,30265,"Coweta County, GA",1476,1.990,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,tue|wed|thu|fri|sat,8,11:15,19:15,false,Domestic Terminal
SYN-00243,30265,"Coweta County, GA",1476,7.419,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,mon|tue|wed|thu,10,06:30,16:30,false,Domestic Terminal
SYN-00244,30265,"Coweta County, GA",1476,7.525,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,midday,mon|tue|wed|thu,10,10:45,20:45,false,Delta TechOps
SYN-00245,30265,"Coweta County, GA",1476,3.798,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,wed|thu|fri|sat|sun,8,08:00,16:00,false,International Terminal
SYN-00246,30265,"Coweta County, GA",1476,3.168,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,sat|sun|mon|tue|wed,8,09:30,17:30,false,North Cargo Area
SYN-00247,30265,"Coweta County, GA",1476,1.261,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:15,16:15,false,International Terminal
SYN-00248,30265,"Coweta County, GA",1476,0.830,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,04:15,12:15,false,Domestic Terminal
SYN-00249,30265,"Coweta County, GA",1476,3.151,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,fri|sat|sun|mon|tue,8,05:00,13:00,false,Delta TechOps
SYN-00250,30265,"Coweta County, GA",1476,7.678,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,15:00,23:00,false,Domestic Terminal
SYN-00251,30265,"Coweta County, GA",1476,6.113,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,evening,sat|thu|sun|mon,4,16:45,20:45,false,Domestic Terminal
SYN-00252,30265,"Coweta County, GA",1476,5.065,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,midday,mon|tue|wed|thu|fri,8,12:45,20:45,false,Other Airport Area
SYN-00253,30265,"Coweta County, GA",1476,0.340,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,mon|tue|wed|thu|fri,8,06:00,14:00,false,Domestic Terminal
SYN-00254,30265,"Coweta County, GA",1476,9.615,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,early_am,thu|fri|sat|sun|mon,8,04:00,12:00,false,Domestic Terminal
SYN-00255,30265,"Coweta County, GA",1476,4.338,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,sat|sun|mon|tue,10,06:30,16:30,false,Domestic Terminal
SYN-00256,30265,"Coweta County, GA",1476,6.349,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,part_time,day,wed|thu|tue|fri,6,07:00,13:00,false,Domestic Terminal
SYN-00257,30265,"Coweta County, GA",1476,3.848,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:45,15:45,false,North Cargo Area
SYN-00258,30265,"Coweta County, GA",1476,0.916,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,07:15,15:15,false,Other Airport Area
SYN-00259,30265,"Coweta County, GA",1476,9.489,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,overnight,mon|tue|wed|thu|fri,8,23:30,07:30,true,North Cargo Area
SYN-00260,30265,"Coweta County, GA",1476,2.175,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,mon|tue|wed|thu|fri,8,08:45,16:45,false,Other Airport Area
SYN-00261,30265,"Coweta County, GA",1476,7.056,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,early_am,thu|fri|sat|sun,10,05:15,15:15,false,Other Airport Area
SYN-00262,30265,"Coweta County, GA",1476,6.386,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,wed|thu|fri|sat|sun,8,15:30,23:30,false,Other Airport Area
SYN-00263,30265,"Coweta County, GA",1476,1.331,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,compressed,day,wed|thu|fri|sat,10,07:45,17:45,false,International Terminal
SYN-00264,30265,"Coweta County, GA",1476,1.534,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,evening,fri|sat|sun|mon|tue,8,17:00,01:00,true,South Cargo Area
SYN-00265,30265,"Coweta County, GA",1476,5.947,v2.3-destinations,ATL-AERO-v1,ATL-Destination-v1,standard,day,tue|wed|thu|fri|sat,8,10:00,18:00,false,Domestic Terminal
